"utterance","identifier","path","pred","num_tolerance","support","isbest","iscorrect","isnovel"
1,"abaissé","#ab:aba:bai:ais:iss:ssé:sé#","abaissé",0,0.7792519027065778,true,true,false
2,"abandonné",,,,,,,
3,"abandonnique",,,,,,,
4,"abasourdi",,,,,,,
5,"abasourdissant",,,,,,,
6,"abâtardi",,,,,,,
7,"abattu",,,,,,,
8,"abbatial","#ab:abb:bba:bat:ati:tia:ial:al#","abbatial",0,0.9532077684229272,true,true,false
9,"abdominal",,,,,,,
10,"abducteur",,,,,,,
11,"aberrant","#ab:abe:ber:err:rra:ran:ant:nt#","aberrant",0,0.8458177353891242,true,true,false
12,"abêti",,,,,,,
13,"abhorré","#ab:abh:bho:hor:orr:rré:ré#","abhorré",0,0.9999700796931666,true,true,false
14,"abject",,,,,,,
15,"abkhaze",,,,,,,
16,"aboli",,,,,,,
17,"abolitionniste",,,,,,,
18,"abominable",,,,,,,
19,"abondant","#ab:abo:bon:ond:nda:dan:ant:nt#","abondant",0,0.9201640031031527,true,true,false
20,"abonné",,,,,,,
21,"abordable","#ab:abo:bor:ord:rda:dab:abl:ble:le#","abordable",0,0.9545194494953718,true,true,false
22,"abordé",,,,,,,
23,"aborigène",,,,,,,
24,"abortif",,,,,,,
25,"aboulique",,,,,,,
26,"aboyant",,,,,,,
27,"aboyeur",,,,,,,
28,"abracadabrant",,,,,,,
29,"abrasif",,,,,,,
30,"abrégé","#ab:abr:bré:rég:égé:gé#","abrégé",0,0.9981029879340263,true,true,false
31,"abréviatif","#ab:abr:bré:rév:évi:via:iat:ati:tif:if#","abréviatif",0,0.7810546979597166,true,true,false
32,"abricot",,,,,,,
33,"abritant",,,,,,,
34,"abrité",,,,,,,
35,"abrogé","#ab:abr:bro:rog:ogé:gé#","abrogé",0,0.999708121939469,true,true,false
36,"abrupt",,,,,,,
37,"abruti",,,,,,,
38,"abrutissant",,,,,,,
39,"abscons",,,,,,,
40,"absent",,,,,,,
41,"absentéiste",,,,,,,
42,"absidial",,,,,,,
43,"absolu","#ab:abs:bso:sol:olu:lu#","absolu",0,0.9999676454379653,true,true,false
43,"absolu","#ab:abs:bso:sol:olu:lue:ue#","absolue",0,0.5944980797746648,false,false,false
44,"absolvant","#ab:abs:bso:sol:olv:lva:van:ant:nt#","absolvant",0,0.9999619719645567,true,true,false
45,"absorbable",,,,,,,
46,"absorbant",,,,,,,
47,"absorbé",,,,,,,
48,"absous",,,,,,,
49,"abstinent",,,,,,,
50,"abstrait",,,,,,,
51,"abstrus",,,,,,,
52,"absurde",,,,,,,
53,"abusé","#ab:abu:bus:usé:sé#","abusé",0,0.9994774767038892,true,true,false
54,"abusif",,,,,,,
55,"abyssal","#ab:aby:bys:yss:ssa:sal:al#","abyssal",0,0.9420619040876672,true,true,false
55,"abyssal","#ab:aby:bys:yss:ssa:sal:ale:le#","abyssale",0,0.8090123897908441,false,false,false
56,"abyssin",,,,,,,
57,"abyssinien",,,,,,,
58,"académique","#ac:aca:cad:adé:dém:émi:miq:iqu:que:ue#","académique",0,0.9999178955646454,true,true,false
59,"acadien",,,,,,,
60,"acajou",,,,,,,
61,"acariâtre",,,,,,,
62,"accablant","#ac:acc:cca:cab:abl:bla:lan:ant:nt#","accablant",0,0.8902099301675207,true,true,false
63,"accablé",,,,,,,
64,"accaparant",,,,,,,
65,"accapareur",,,,,,,
66,"accélérateur",,,,,,,
67,"accéléré",,,,,,,
68,"accentué",,,,,,,
69,"acceptable","#ac:acc:cce:cep:ept:pta:tab:abl:ble:le#","acceptable",0,0.926815035889303,true,true,false
70,"accessible","#ac:acc:cce:ces:ess:ssi:sib:ibl:ble:le#","accessible",0,0.9967778867034671,true,true,false
71,"accessoire",,,,,,,
72,"accidenté",,,,,,,
73,"accidentel","#ac:acc:cci:cid:ide:den:ent:nt#","accident",0,0.36723356473748225,true,false,true
74,"accolé",,,,,,,
75,"accommodant",,,,,,,
76,"accompagnant","#ac:acc:cco:com:omp:mpa:pag:agn:gna:nan:ant:nt#","accompagnant",0,0.9990755883572819,true,true,false
77,"accompagné",,,,,,,
78,"accompli","#ac:acc:cco:com:omp:mpl:pli:li#","accompli",0,0.6958505634405683,true,true,false
79,"accore","#ac:acc:cco:cor:ore:re#","accore",0,0.9989273812660786,true,true,false
80,"accort","#ac:acc:cco:cor:ort:rt#","accort",0,0.9999321704939217,true,true,false
81,"accoutumé",,,,,,,
82,"accrédité",,,,,,,
83,"accro",,,,,,,
84,"accrochant",,,,,,,
85,"accroché","#ac:acc:ccr:cro:roc:och:ché:hé#","accroché",0,0.909678115139655,true,true,false
86,"accrocheur",,,,,,,
87,"accroupi",,,,,,,
88,"accru","#ac:acc:ccr:cru:ru#","accru",0,0.9999289799226427,true,true,false
89,"accueillant","#ac:acc:ccu:cue:uei:eil:ill:lla:lan:ant:nt#","accueillant",0,0.9642950302808986,true,true,false
90,"accusateur",,,,,,,
91,"accusatoire",,,,,,,
92,"acellulaire",,,,,,,
93,"acéphale",,,,,,,
94,"acerbe",,,,,,,
95,"acéré",,,,,,,
96,"acétique",,,,,,,
97,"acétylsalicylique",,,,,,,
98,"achalandé",,,,,,,
99,"acharné",,,,,,,
100,"achetable",,,,,,,
101,"achevé","#ac:ach:che:hev:evé:vé#","achevé",0,0.9267040316213029,true,true,false
102,"acide",,,,,,,
103,"acidulé",,,,,,,
104,"acnéique",,,,,,,
105,"acoustique",,,,,,,
106,"acquis",,,,,,,
107,"âcre",,,,,,,
108,"acrimonieux",,,,,,,
109,"acrobatique",,,,,,,
110,"acrylique",,,,,,,
111,"actif",,,,,,,
112,"activant","#an:ant:nti:tiv:iva:van:ant:nt#","antivant",0,0.5951295706695575,true,false,true
113,"activé",,,,,,,
114,"activiste",,,,,,,
115,"actuariel",,,,,,,
116,"actuel",,,,,,,
117,"adamantin",,,,,,,
118,"adamique","#ad:ada:dam:ami:miq:iqu:que:ue#","adamique",0,0.9266807881847446,true,true,false
119,"adaptable","#ad:ada:dap:apt:pta:tab:abl:ble:le#","adaptable",0,0.8834456346814525,true,true,false
120,"adaptatif",,,,,,,
121,"additif",,,,,,,
122,"additionnel",,,,,,,
123,"adéquat",,,,,,,
124,"adhérent","#ad:adh:dhé:hér:ére:ren:ent:nt#","adhérent",0,0.9015050276361409,true,true,false
124,"adhérent","#ad:adh:dhé:hér:ére:ren:ent:nte:te#","adhérente",0,0.8159496132210998,false,false,false
125,"adhésif","#ad:adh:dhé:hés:ési:sif:if#","adhésif",0,0.9403196189107648,true,true,false
125,"adhésif","#ab:abr:bra:ras:asi:sif:if#","abrasif",0,0.6698162830435275,false,false,false
126,"adipeux",,,,,,,
127,"adipique",,,,,,,
128,"adjacent","#ad:adj:dja:jac:ace:cen:ent:nt#","adjacent",0,0.8217599505195914,true,true,false
129,"adjectif",,,,,,,
130,"adjoint",,,,,,,
131,"administratif",,,,,,,
132,"administré",,,,,,,
133,"admirable",,,,,,,
134,"admirateur",,,,,,,
135,"admiratif",,,,,,,
136,"admis",,,,,,,
137,"admissible","#af:aff:ffé:fér:ére:ren:ent:nte:te#","afférente",0,0.5075967268141267,true,false,false
138,"adolescent",,,,,,,
139,"adoptable","#ad:ado:dop:opt:pta:tab:abl:ble:le#","adoptable",0,0.987528582840145,true,true,false
140,"adoptant",,,,,,,
141,"adoptif",,,,,,,
142,"adorable",,,,,,,
143,"adorant","#ad:ado:dor:ora:ran:ant:nt#","adorant",0,0.7469381051767797,true,true,false
144,"adossé",,,,,,,
145,"adouci",,,,,,,
146,"adoucissant",,,,,,,
147,"adriatique",,,,,,,
148,"adroit",,,,,,,
149,"adulateur",,,,,,,
150,"adulte",,,,,,,
151,"adultère",,,,,,,
152,"adultérin",,,,,,,
153,"adventice",,,,,,,
154,"adventiste",,,,,,,
155,"advenu","#ad:adv:dve:ven:enu:nu#","advenu",0,0.832358833455391,true,true,false
156,"adverse","#ad:adv:dve:ver:ers:rse:se#","adverse",0,0.9333326666124304,true,true,false
157,"aéré",,,,,,,
158,"aérien",,,,,,,
159,"aérodynamique",,,,,,,
160,"aéromobile",,,,,,,
161,"aéronautique",,,,,,,
162,"aéronaval",,,,,,,
163,"aérospatial",,,,,,,
164,"affable",,,,,,,
165,"affaibli",,,,,,,
166,"affaiblissant",,,,,,,
167,"affairé",,,,,,,
168,"affairiste",,,,,,,
169,"affamé",,,,,,,
170,"affectif",,,,,,,
171,"affectionné",,,,,,,
172,"affectueux",,,,,,,
173,"afférent","#af:aff:ffé:fér:ére:ren:ent:nt#","afférent",0,0.8622546566454213,true,true,false
173,"afférent","#af:aff:ffé:fér:ére:ren:ent:nte:te#","afférente",0,0.6883574650780546,false,false,false
174,"affichant",,,,,,,
175,"affilié",,,,,,,
176,"affin",,,,,,,
177,"affiné",,,,,,,
178,"affirmatif",,,,,,,
179,"affleurant",,,,,,,
180,"affligé","#af:aff:ffl:fli:lig:igé:gé#","affligé",0,0.9983256397724128,true,true,false
181,"affligeant",,,,,,,
182,"affluent","#af:aff:ffl:flu:lue:uen:ent:nt#","affluent",0,0.8081753500605873,true,true,false
182,"affluent","#af:aff:ffl:flu:lue:uen:ent:nte:te#","affluente",0,0.7406381001024539,false,false,false
183,"affolant","#af:aff:ffo:fol:ola:lan:ant:nt#","affolant",0,0.8440318822291706,true,true,false
184,"affolé",,,,,,,
185,"affranchi",,,,,,,
186,"affreux",,,,,,,
187,"affriolant",,,,,,,
188,"afghan",,,,,,,
189,"africain",,,,,,,
190,"afrikaans",,,,,,,
191,"afro-américain",,,,,,,
192,"afro-asiatique",,,,,,,
193,"afro-brésilien",,,,,,,
194,"afro-cubain",,,,,,,
195,"afro",,,,,,,
196,"agaçant","#ag:aga:gaç:aça:çan:ant:nt#","agaçant",0,0.9459123875195022,true,true,false
197,"âgé","#ad:ado:dol:ole:les:esc:sce:cen:ent:nt#","adolescent",0,0.4569141803639742,true,false,false
197,"âgé","#ad:ado:dol:ole:les:es#","adoles",0,0.229591522622284,false,false,true
198,"agenouillé",,,,,,,
199,"aggloméré",,,,,,,
200,"agglutinatif","#ag:agg:ggl:glu:lut:uti:tin:ina:nat:ati:tif:if#","agglutinatif",0,0.9999415073167309,true,true,false
201,"aggravant","#ag:agg:ggr:gra:rav:ava:van:ant:nt#","aggravant",0,0.8546906674895214,true,true,false
201,"aggravant","#ag:agg:ggr:gra:rav:ava:van:ant:nts:ts#","aggravants",0,0.7231950021448021,false,false,false
201,"aggravant","#at:att:tté:tén:énu:nua:uan:ant:nt#","atténuant",0,0.6269404591210815,false,false,false
201,"aggravant","#at:att:tté:tén:énu:nua:uan:ant:nts:ts#","atténuants",0,0.5193608418077575,false,false,false
202,"agile",,,,,,,
203,"agitant",,,,,,,
204,"agité",,,,,,,
205,"agnostique",,,,,,,
206,"agonique",,,,,,,
207,"agonisant",,,,,,,
208,"agoniste",,,,,,,
209,"agoraphobe",,,,,,,
210,"agraire",,,,,,,
211,"agrarien",,,,,,,
212,"agréable",,,,,,,
213,"agréé",,,,,,,
214,"agrégatif",,,,,,,
215,"agrégé",,,,,,,
216,"agresseur",,,,,,,
217,"agressif",,,,,,,
218,"agreste",,,,,,,
219,"agricole","#ag:agr:gri:ric:ico:col:ole:le#","agricole",0,0.9495882202531257,true,true,false
220,"agrippant",,,,,,,
221,"agro-alimentaire",,,,,,,
222,"agronomique",,,,,,,
223,"aguerri",,,,,,,
224,"aguichant",,,,,,,
225,"aguicheur","#ag:agu:gui:uic:ich:cha:han:ant:nt#","aguichant",0,0.8364929624909582,true,false,false
226,"ahanant",,,,,,,
227,"ahuri",,,,,,,
228,"ahurissant","#ah:ahu:hur:uri:ris:iss:ssa:san:ant:nt#","ahurissant",0,0.8915335361616294,true,true,false
229,"aigre-doux",,,,,,,
230,"aigre",,,,,,,
231,"aigrelet",,,,,,,
232,"aigri",,,,,,,
233,"aigu",,,,,,,
234,"aiguisé",,,,,,,
235,"ailé",,,,,,,
236,"aimable","#ai:aim:ima:mab:abl:ble:le#","aimable",0,0.9307662970604669,true,true,false
237,"aimant",,,,,,,
238,"aimé",,,,,,,
239,"aîné",,,,,,,
240,"air-air",,,,,,,
241,"air-mer","#ai:air:ir-:r-m:-me:mer:er#","air-mer",0,0.9999848613927778,true,true,false
242,"air-sol",,,,,,,
243,"aisé",,,,,,,
244,"aise","#ag:agr:gre:res:es#","agres",0,0.2789170586621661,true,false,true
245,"aixois",,,,,,,
246,"ajiste","#aj:aji:jis:ist:ste:te#","ajiste",0,0.9999849833124496,true,true,false
247,"ajouré",,,,,,,
248,"ajourné",,,,,,,
249,"ajustable","#aj:aju:jus:ust:sta:tab:abl:ble:le#","ajustable",0,0.9536101951617377,true,true,false
250,"ajusté",,,,,,,
251,"alaire",,,,,,,
252,"alambiqué",,,,,,,
253,"alangui",,,,,,,
254,"alanguissant",,,,,,,
255,"alarmant",,,,,,,
256,"alarmiste",,,,,,,
257,"albanais",,,,,,,
258,"albanophone",,,,,,,
259,"albâtre",,,,,,,
260,"albigeois",,,,,,,
261,"albinos",,,,,,,
262,"albumineux",,,,,,,
263,"alcalin",,,,,,,
264,"alchimique",,,,,,,
265,"alcoolique",,,,,,,
266,"alcoolisé",,,,,,,
267,"alcoolo",,,,,,,
268,"aléatoire",,,,,,,
269,"alémanique",,,,,,,
270,"alençonnais",,,,,,,
271,"aléoutien","#al:alé:léo:éou:out:uti:tie:ien:en#","aléoutien",0,0.8331316844123458,true,true,false
272,"alerte",,,,,,,
273,"alexandrin",,,,,,,
274,"alezan",,,,,,,
275,"algébrique",,,,,,,
276,"algérien","#al:alg:lgé:gér:éri:rie:ien:en#","algérien",0,0.956634438302621,true,true,false
277,"algérois","#al:alg:lgé:gér:éro:roi:ois:is#","algérois",0,0.9513182810503139,true,true,false
278,"algonquin",,,,,,,
279,"algorithmique",,,,,,,
280,"aliénant","#al:ali:lié:ién:éna:nan:ant:nt#","aliénant",0,0.9545461504775902,true,true,false
281,"aliéné",,,,,,,
282,"aligné","#at:att:tta:taq:aqu:qua:uan:ant:nt#","attaquant",0,0.5652969741612398,true,false,false
283,"aligoté",,,,,,,
284,"alimentaire",,,,,,,
285,"alizé",,,,,,,
286,"allaitant",,,,,,,
287,"alléchant","#al:all:llé:léc:éch:cha:han:ant:nt#","alléchant",0,0.9305864850582489,true,true,false
288,"allégorique",,,,,,,
289,"allègre",,,,,,,
290,"allemand",,,,,,,
291,"allergène",,,,,,,
292,"allergique",,,,,,,
293,"alliacé","#al:all:lli:lia:iac:acé:cé#","alliacé",0,0.952308801899013,true,true,false
294,"allié",,,,,,,
295,"allitératif",,,,,,,
296,"allogène",,,,,,,
297,"allongé",,,,,,,
298,"allostérique",,,,,,,
299,"allusif",,,,,,,
300,"alpestre",,,,,,,
301,"alphabétique","#al:alp:lph:pha:hab:abé:bét:éti:tiq:iqu:que:ue#","alphabétique",0,0.9999724088141492,true,true,false
302,"alphanumérique",,,,,,,
303,"alpin",,,,,,,
304,"alsacien","#al:als:lsa:sac:aci:cie:ien:en#","alsacien",0,0.9353679559209577,true,true,false
305,"altérable",,,,,,,
306,"altéré",,,,,,,
307,"alternant","#al:alt:lte:ter:ern:rna:nan:ant:nt#","alternant",0,0.8349287327879404,true,true,false
308,"alternatif","#al:alt:lte:ter:ern:rna:nat:ati:tif:if#","alternatif",0,0.8729195413012996,true,true,false
