"utterance","identifier","path","pred","num_tolerance","support","isbest","iscorrect","isnovel"
1,"abaisser","#ab:aba:bai:ais:iss:sse:ser:er#","abaisser",0,0.8544399480349975,true,true,false
1,"abaisser","#ag:agg:ggr:gra:rav:ave:ver:er#","aggraver",0,0.8010433288231219,false,false,false
1,"abaisser","#ac:ach:che:hem:emi:min:ine:ner:er#","acheminer",0,0.700214561869747,false,false,false
1,"abaisser","#ab:abo:bon:ond:nde:der:er#","abonder",0,0.6951328223452241,false,false,false
1,"abaisser","#ac:ach:che:hem:emi:min:ine:ner:era:rai:ait:it#","acheminerait",0,0.38003943954005825,false,false,false
2,"abandonner","#ab:aba:ban:and:ndo:don:onn:nne:ner:er#","abandonner",0,0.8896062199547081,true,true,false
2,"abandonner","#ac:acc:ccu:cul:ule:ler:er#","acculer",0,0.779915757004437,false,false,false
2,"abandonner","#ac:acc:cce:cep:ept:pte:ter:er#","accepter",0,0.7624038733332966,false,false,false
3,"abasourdir","#ab:aba:bas:aso:sou:our:urd:rdi:dir:ir#","abasourdir",0,0.9044189792846218,true,true,false
3,"abasourdir","#af:aff:ffo:fol:ole:ler:er#","affoler",0,0.43299807434152604,false,false,false
3,"abasourdir","#ab:aba:bai:ais:iss:sse:ser:er#","abaisser",0,0.4251339090906097,false,false,false
3,"abasourdir","#ab:abr:bro:rog:oge:ger:er#","abroger",0,0.3385098856321229,false,false,false
3,"abasourdir","#ab:aba:bai:ais:iss:sse:ser:era:rai:ai#","abaisserai",0,0.24947392120806383,false,false,false
4,"abâtardir","#af:aff:ffa:fam:ame:mer:er#","affamer",0,0.5202868739730178,true,false,false
5,"abattre","#af:aff:ffr:fro:ron:ont:nte:ter:er#","affronter",0,0.7923731100040785,true,false,false
5,"abattre","#ac:ach:cha:har:arn:rne:ner:er#","acharner",0,0.7364864866856833,false,false,false
5,"abattre","#ac:acc:ccu:cus:use:ser:er#","accuser",0,0.6928642592598256,false,false,false
5,"abattre","#af:aff:ffu:fub:ubl:ble:ler:er#","affubler",0,0.6913434240142139,false,false,false
5,"abattre","#ac:acc:ccr:cré:réd:édi:dit:ite:ter:er#","accréditer",0,0.5863965335146668,false,false,false
6,"abdiquer","#ab:abd:bdi:diq:iqu:que:uer:er#","abdiquer",0,0.8809064318206453,true,true,false
6,"abdiquer","#ab:aba:ban:and:ndo:don:onn:nne:ner:er#","abandonner",0,0.6338257212430454,false,false,false
7,"abêtir","#ad:ado:don:onn:nne:ner:er#","adonner",0,0.6798924581929952,true,false,false
7,"abêtir","#ab:abo:bon:onn:nne:ner:er#","abonner",0,0.627907133704689,false,false,false
7,"abêtir","#ad:ado:don:onn:nne:ner:era:rai:aie:ien:ent:nt#","adonneraient",0,0.6203143907944955,false,false,false
7,"abêtir","#ad:ado:don:onn:nne:ner:era:rai:ait:it#","adonnerait",0,0.6002113372535681,false,false,false
7,"abêtir","#ab:abo:bon:onn:nne:ner:era:rai:aie:ien:ent:nt#","abonneraient",0,0.5640298076755818,false,false,false
7,"abêtir","#ab:abo:bon:onn:nne:ner:era:rai:ait:it#","abonnerait",0,0.5340748305766834,false,false,false
8,"abhorrer","#ad:adm:dmi:mir:ire:rer:er#","admirer",0,0.6207718824750728,true,false,false
8,"abhorrer","#ab:abj:bju:jur:ure:rer:er#","abjurer",0,0.5825166627923375,false,false,false
8,"abhorrer","#af:aff:ffu:fub:ubl:ble:ler:er#","affubler",0,0.5764949267959377,false,false,false
9,"abîmer","#ab:abî:bîm:îme:mer:er#","abîmer",0,0.9020862633204626,true,true,false
9,"abîmer","#ac:acc:ccr:cro:roc:och:che:her:er#","accrocher",0,0.8028320054114174,false,false,false
9,"abîmer","#ac:ach:cha:har:arn:rne:ner:er#","acharner",0,0.7241519620497028,false,false,false
9,"abîmer","#ac:acc:cca:cab:abl:ble:ler:er#","accabler",0,0.6875790753308048,false,false,false
9,"abîmer","#ac:ach:chè:hèt:ète:ter:er#","achèter",0,0.6806536741410801,false,false,true
10,"abjurer","#ab:abj:bju:jur:ure:rer:er#","abjurer",0,0.8692389600499358,true,true,false
10,"abjurer","#ab:abr:bro:rog:oge:ger:er#","abroger",0,0.5587743152076626,false,false,false
10,"abjurer","#ab:aba:ban:and:ndo:don:onn:nne:ner:er#","abandonner",0,0.542405207199262,false,false,false
10,"abjurer","#ab:abr:bré:rég:ége:ger:er#","abréger",0,0.5228024504116963,false,false,false
11,"abolir","#ab:abo:bol:oli:lir:ir#","abolir",0,0.9105171361505947,true,true,false
11,"abolir","#ab:abr:bro:rog:oge:ger:er#","abroger",0,0.7796974683650774,false,false,false
11,"abolir","#ab:aba:ban:and:ndo:don:onn:nne:ner:er#","abandonner",0,0.6472023571374017,false,false,false
12,"abominer","#ab:abo:bom:omi:min:ina:nai:ait:it#","abominait",0,0.4896909457627489,true,false,false
12,"abominer","#ab:abj:bju:jur:ure:rer:era:rai:ait:it#","abjurerait",0,0.4175994350179513,false,false,false
12,"abominer","#ab:abj:bju:jur:ure:rer:er#","abjurer",0,0.3818584175945556,false,false,false
12,"abominer","#ab:abj:bju:jur:ure:rer:era:ra#","abjurera",0,0.3616003023817226,false,false,false
