"utterance","identifier","path","pred","num_tolerance","support","isbest","iscorrect","isnovel"
1,"disgracié","#tr:tri:ri#","tri",2,0.35231145926335583,true,false,true
1,"disgracié","#ma:man:an#","man",2,0.26027868255795483,false,false,true
1,"disgracié","#tr:tre:re#","tre",2,0.22200992495155566,false,false,true
1,"disgracié","#tr:tré:ré#","tré",2,0.20043579452345306,false,false,true
1,"disgracié","#co:cot:ot#","cot",2,0.11685174796533862,false,false,true
1,"disgracié","#di:dif:if#","dif",2,0.09535994751945424,false,false,true
1,"disgracié","#di:dia:ia#","dia",2,0.01374765634935113,false,false,true
1,"disgracié","#dé:dés:és#","dés",2,-0.1148455984712789,false,false,true
1,"disgracié","#ma:mal:al#","mal",2,-0.2959567448494334,false,false,true
2,"multiforme","#mu:mul:ult:lti:tif:if#","multif",2,0.37275557382838437,true,false,true
2,"multiforme","#mu:mul:ult:lti:tin:in#","multin",2,0.27731823705525155,false,false,true
2,"multiforme","#in:ins:nse:se#","inse",2,0.27641141003339653,false,false,true
2,"multiforme","#co:cot:ot#","cot",2,0.24425297964988532,false,false,true
2,"multiforme","#in:ine:ne#","ine",2,0.21957109584251672,false,false,true
2,"multiforme","#in:inu:nu#","inu",2,0.18388250663163522,false,false,true
2,"multiforme","#mu:mul:ult:lti:tis:is#","multis",2,0.17352128344740958,false,false,true
2,"multiforme","#in:int:nte:tel:el#","intel",2,0.1507465830313392,false,false,true
2,"multiforme","#in:ins:ns#","ins",1,0.07897915982087633,false,false,true
2,"multiforme","#in:int:nte:te#","inte",1,0.07222932288749168,false,false,true
3,"réformateur","#ré:réf:éfo:for:orm:rmé:mé#","réformé",2,0.399991414944381,true,false,false
3,"réformateur","#an:ant:nté:té#","anté",2,0.15647397235436875,false,false,true
3,"réformateur","#ré:réf:éfo:for:orm:rme:me#","réforme",2,0.15411627318798196,false,false,true
3,"réformateur","#an:ant:nti:tis:is#","antis",2,0.09450802226355748,false,false,true
3,"réformateur","#an:ang:ng#","ang",2,0.06202541245747223,false,false,true
3,"réformateur","#an:ant:nti:tin:in#","antin",2,0.05003989547678614,false,false,true
3,"réformateur","#an:ant:nt#","ant",1,0.037953696246448274,false,false,true
3,"réformateur","#an:ant:nti:tif:if#","antif",2,0.002305599210743478,false,false,true
3,"réformateur","#an:ant:nti:tie:ie#","antie",2,-0.011623810390469754,false,false,true
3,"réformateur","#an:anc:nc#","anc",2,-0.020788652887305824,false,false,true
4,"inavoué","#an:ang:ng#","ang",2,0.26446417373391756,true,false,true
4,"inavoué","#an:ant:nté:té#","anté",2,0.25833282961365195,false,false,true
4,"inavoué","#ex:exé:xé#","exé",2,0.22034670385768793,false,false,true
4,"inavoué","#an:ant:nt#","ant",1,0.2179266676370585,false,false,true
4,"inavoué","#in:ins:ns#","ins",2,0.1619762383739794,false,false,true
4,"inavoué","#an:ant:nti:tin:in#","antin",2,0.12856201575445966,false,false,true
4,"inavoué","#in:iné:né#","iné",2,0.12531111209600107,false,false,true
4,"inavoué","#in:ina:nal:al#","inal",2,0.10556955032643879,false,false,true
4,"inavoué","#an:ant:nti:tif:if#","antif",2,0.08043529455465218,false,false,true
4,"inavoué","#in:ine:ne#","ine",2,0.06642612059722296,false,false,true
5,"pronostique","#pr:pro:ron:on#","pron",2,0.22742780714868924,true,false,true
5,"pronostique","#in:int:nt#","int",2,0.15169885866920707,false,false,true
5,"pronostique","#pr:pro:ros:os#","pros",2,0.07585141279602471,false,false,true
5,"pronostique","#in:inu:nu#","inu",2,0.042808958094597005,false,false,true
5,"pronostique","#in:ine:ne#","ine",2,0.009696407548432907,false,false,true
5,"pronostique","#in:ins:ns#","ins",2,0.0012716494966472926,false,false,true
5,"pronostique","#in:iné:né#","iné",2,-0.21349688745280765,false,false,true
6,"républicain","#co:con:ond:nd#","cond",2,0.2465778574185373,true,false,true
6,"républicain","#an:ang:ng#","ang",2,0.19026411634410403,false,false,true
6,"républicain","#an:ant:nti:tin:in#","antin",2,0.18741906208126227,false,false,true
6,"républicain","#an:ant:nté:té#","anté",2,0.1778063442248999,false,false,true
6,"républicain","#an:ant:nti:tis:is#","antis",2,0.16927720660588247,false,false,true
6,"républicain","#co:cot:ot#","cot",2,0.1453325842958412,false,false,true
6,"républicain","#an:ant:nt#","ant",1,0.09562384736716564,false,false,true
6,"républicain","#ré:rés:és#","rés",2,0.08473925559826762,false,false,true
6,"républicain","#an:ant:nti:tie:ie#","antie",2,0.07295565633742264,false,false,true
6,"républicain","#an:anc:nc#","anc",2,0.06415935713617445,false,false,true
7,"massif","#ma:mas:ass:ssi:sif:if#","massif",1,0.8816525770635653,true,true,false
7,"massif","#ma:mas:ass:ssi:sif:ifs:fs#","massifs",2,0.7139579847253206,false,false,false
7,"massif","#ma:mas:ass:ssé:sé#","massé",2,0.5364863687148919,false,false,true
7,"massif","#ma:mas:ass:ssi:sis:is#","massis",2,0.26349391481705037,false,false,true
7,"massif","#ma:mas:ass:sse:se#","masse",2,0.22814488844858227,false,false,true
7,"massif","#ma:mal:al#","mal",2,0.20590383371706475,false,false,true
7,"massif","#ma:mas:ass:ssi:sin:in#","massin",2,0.17535870984665342,false,false,true
7,"massif","#ma:man:an#","man",2,0.14962075778318182,false,false,true
7,"massif","#ma:mas:ass:ssi:si#","massi",1,0.06065622481466031,false,false,true
7,"massif","#ma:mas:ass:ssi:sie:ie#","massie",2,0.01655455550042401,false,false,true
8,"inaccoutumé","#in:iné:né#","iné",2,0.42423394590301816,true,false,true
8,"inaccoutumé","#in:ins:ns#","ins",2,0.37005577970557757,false,false,true
8,"inaccoutumé","#in:ine:ne#","ine",2,0.3296097726341548,false,false,true
8,"inaccoutumé","#in:ina:nal:al#","inal",2,0.24667147686534552,false,false,true
8,"inaccoutumé","#in:int:nt#","int",2,0.24353923180508238,false,false,true
8,"inaccoutumé","#in:inu:nu#","inu",2,0.061559812562897304,false,false,true
8,"inaccoutumé","#mu:mun:un#","mun",2,-0.029526066356266194,false,false,true
8,"inaccoutumé","#mu:mus:us#","mus",2,-0.15537313633555755,false,false,true
9,"masculin","#ma:mas:asc:scu:cul:uli:lin:in#","masculin",1,0.9579038057045932,true,true,false
9,"masculin","#ma:mas:asc:scu:cul:uli:lin:ins:ns#","masculins",2,0.8051854586795469,false,false,false
9,"masculin","#ma:mas:asc:scu:cul:uli:lin:iné:né#","masculiné",2,0.7934067994716655,false,false,true
9,"masculin","#ma:mas:asc:scu:cul:uli:lin:ine:ne#","masculine",2,0.789720571116409,false,false,false
9,"masculin","#pa:pas:asc:scu:cul:uli:lin:in#","pasculin",2,0.7760118945504813,false,false,true
9,"masculin","#ma:mas:asc:scu:cul:uli:lin:ine:nes:es#","masculines",2,0.7484536889774774,false,false,true
