"utterance","identifier","path","pred","num_tolerance","support","isbest","iscorrect","isnovel"
1,"ʁEdi","#ɑ̃:ɑ̃s:̃sE:sEʁ:EʁE:ʁE#","ɑ̃sEʁE",0,0.6847900050842124,true,false,false
1,"ʁEdi","#tʁ:tʁɑ:ʁɑ̃:ɑ̃s:̃sp:spi:piʁ:iʁE:ʁE#","tʁɑ̃spiʁE",0,0.6477694675936452,false,false,false
1,"ʁEdi","#tʁ:tʁɑ:ʁɑ̃:ɑ̃s:̃sE:sEʁ:EʁE:ʁE#","tʁɑ̃sEʁE",0,0.5347388659037274,false,false,true
1,"ʁEdi","#fi:fin:ini:niʁ:iʁE:ʁE#","finiʁE",0,0.5319221609161657,false,false,false
1,"ʁEdi","#ɑ̃:ɑ̃s:̃sp:spi:piʁ:iʁE:ʁE#","ɑ̃spiʁE",0,0.5187976539866398,false,false,true
2,"lɑ̃tɛʁn","#ʁa:ʁat:atə:təʁ:əʁa:ʁa#","ʁatəʁa",0,0.5355426093591314,true,false,false
2,"lɑ̃tɛʁn","#Eg:Egz:gzi:zis:ist:stə:təʁ:əʁa:ʁa#","Egzistəʁa",0,0.43941169817403497,false,false,false
2,"lɑ̃tɛʁn","#kO:kOE:OEg:Egz:gzi:zis:ist:stə:təʁ:əʁa:ʁa#","kOEgzistəʁa",0,0.12260113939278733,false,false,false
3,"tʁenaj","#ka:kal:ali:lin:inə:nəʁ:əʁa:ʁa#","kalinəʁa",0,0.3664793723803226,true,false,false
3,"tʁenaj","#av:ava:val:ali:liz:izə:zəʁ:əʁa:ʁa#","avalizəʁa",0,0.27301357881655497,false,false,false
3,"tʁenaj","#va:val:ali:lid:idə:dəʁ:əʁa:ʁa#","validəʁa",0,0.2650138958359956,false,false,false
3,"tʁenaj","#ka:kal:ali:liz:izə:zəʁ:əʁa:ʁa#","kalizəʁa",0,0.23821760028213715,false,false,true
3,"tʁenaj","#va:val:ali:liz:izə:zəʁ:əʁa:ʁa#","valizəʁa",0,0.17748878173477323,false,false,true
3,"tʁenaj","#av:ava:val:ali:lin:inə:nəʁ:əʁa:ʁa#","avalinəʁa",0,0.17314448251780065,false,false,true
3,"tʁenaj","#ka:kal:ali:lid:idə:dəʁ:əʁa:ʁa#","kalidəʁa",0,0.14904113571118965,false,false,true
3,"tʁenaj","#va:val:ali:lin:inə:nəʁ:əʁa:ʁa#","valinəʁa",0,0.1486773579841768,false,false,true
3,"tʁenaj","#av:ava:val:ali:lid:idə:dəʁ:əʁa:ʁa#","avalidəʁa",0,0.1292783988085113,false,false,true
4,"Epat","#ɑ̃:ɑ̃k:̃ky:kyl:ylə:ləʁ:əʁa:ʁa#","ɑ̃kyləʁa",0,0.5873483342520376,true,false,false
4,"Epat","#as:asi:sis:ist:stə:təʁ:əʁa:ʁa#","asistəʁa",0,0.5231457790817651,false,false,false
4,"Epat","#ɑ̃:ɑ̃t:̃tə:təʁ:əʁa:ʁa#","ɑ̃təʁa",0,0.4553947730926685,false,false,true
4,"Epat","#ɑ̃:ɑ̃f:̃fɑ:fɑ̃:ɑ̃t:̃tə:təʁ:əʁa:ʁa#","ɑ̃fɑ̃təʁa",0,0.3517637743799346,false,false,false
5,"bibəʁɔn","#pa:paʁ:aʁl:ʁlə:ləʁ:əʁa:ʁa#","paʁləʁa",0,0.5468892570389603,true,false,false
